CustomerID,Total_Orders,Total_Revenue,First_Purchase,Last_Purchase,Recency,F_score,M_score,R_score,RFM_Score,Segment,Days_Since_Last_Purchase,Churned
14913.0,4,1227.43,2010-12-15 14:35:00,2011-11-04 08:29:00,35,3,4,3,334,Regular,35,False
14915.0,2,307.48,2011-03-07 09:39:00,2011-09-09 13:34:00,90,1,2,4,412,One-Time Buyers,90,False
14916.0,4,1268.98,2011-01-19 15:30:00,2011-09-30 09:20:00,70,3,4,3,334,Regular,70,False
14918.0,2,1610.15,2011-07-08 12:50:00,2011-08-16 11:50:00,115,1,4,4,414,One-Time Buyers,115,True
14920.0,2,977.77,2011-05-11 10:31:00,2011-05-11 10:32:00,212,1,4,5,514,One-Time Buyers,212,True
14921.0,2,1316.07,2011-05-22 12:51:00,2011-11-09 13:17:00,29,1,4,2,214,At Risk,29,False
14923.0,1,749.1,2011-10-20 11:51:00,2011-10-20 11:51:00,50,1,3,3,313,One-Time Buyers,50,False
14924.0,1,310.05,2011-04-08 09:25:00,2011-04-08 09:25:00,245,1,2,5,512,One-Time Buyers,245,True
14929.0,1,223.88,2011-11-07 17:21:00,2011-11-07 17:21:00,31,1,1,2,211,At Risk,31,False
14930.0,3,2372.86,2011-03-10 14:42:00,2011-08-23 10:31:00,108,2,5,4,425,Regular,108,True
14931.0,5,1257.68,2011-04-13 09:32:00,2011-12-05 10:19:00,4,3,4,1,134,At Risk,4,False
14932.0,1,363.53,2010-12-09 11:48:00,2010-12-09 11:48:00,365,1,2,5,512,One-Time Buyers,365,True
14934.0,2,1890.94,2011-03-02 11:48:00,2011-09-19 10:10:00,81,1,4,4,414,One-Time Buyers,81,False
14935.0,1,1784.71,2011-02-15 14:44:00,2011-02-15 14:44:00,296,1,4,5,514,One-Time Buyers,296,True
14936.0,8,8137.02,2011-03-09 11:53:00,2011-11-06 10:30:00,33,4,5,3,345,Loyal Customers,33,False
14937.0,3,1621.88,2011-08-01 14:16:00,2011-10-14 12:29:00,56,2,4,3,324,Regular,56,False
14944.0,12,5900.25,2011-02-16 12:47:00,2011-11-10 09:10:00,29,4,5,2,245,Loyal Customers,29,False
14946.0,1,100.9,2011-11-25 13:33:00,2011-11-25 13:33:00,13,1,1,2,211,At Risk,13,False
14947.0,2,290.82,2011-08-01 09:31:00,2011-09-28 15:48:00,71,1,2,3,312,One-Time Buyers,71,False
14948.0,6,1101.97,2011-05-04 14:52:00,2011-11-16 17:16:00,22,3,4,2,234,At Risk,22,False
14950.0,1,371.2,2011-11-20 13:48:00,2011-11-20 13:48:00,18,1,2,2,212,At Risk,18,False
14951.0,1,311.69,2011-09-21 15:15:00,2011-09-21 15:15:00,78,1,2,4,412,One-Time Buyers,78,False
14952.0,11,8099.49,2010-12-10 12:48:00,2011-10-11 10:33:00,59,4,5,3,345,Loyal Customers,59,False
14953.0,1,289.82,2011-11-14 14:59:00,2011-11-14 14:59:00,24,1,2,2,212,At Risk,24,False
14954.0,1,336.17,2011-11-27 14:30:00,2011-11-27 14:30:00,11,1,2,1,112,At Risk,11,False
14957.0,1,58.49,2011-03-31 17:59:00,2011-03-31 17:59:00,252,1,1,5,511,One-Time Buyers,252,True
14958.0,3,499.68,2011-04-08 11:28:00,2011-07-15 14:20:00,146,2,3,4,423,Regular,146,True
14959.0,4,695.42,2011-02-16 13:00:00,2011-10-06 18:23:00,63,3,3,3,333,Regular,63,False
14960.0,2,221.27,2011-06-21 13:38:00,2011-12-01 12:54:00,7,1,1,1,111,At Risk,7,False
14961.0,9,7044.68,2010-12-14 11:38:00,2011-11-29 09:42:00,10,4,5,1,145,Loyal Customers,10,False
14962.0,1,126.7,2011-03-14 09:42:00,2011-03-14 09:42:00,270,1,1,5,511,One-Time Buyers,270,True
14963.0,5,1487.8,2011-06-09 12:30:00,2011-11-30 12:16:00,9,3,4,1,134,At Risk,9,False
14964.0,1,206.21,2011-04-06 14:13:00,2011-04-06 14:13:00,246,1,1,5,511,One-Time Buyers,246,True
14965.0,2,599.0,2011-09-04 13:15:00,2011-09-04 13:20:00,95,1,3,4,413,One-Time Buyers,95,True
14966.0,1,191.32,2011-11-25 12:20:00,2011-11-25 12:20:00,14,1,1,2,211,At Risk,14,False
14967.0,1,463.8,2011-10-21 11:06:00,2011-10-21 11:06:00,49,1,2,3,312,One-Time Buyers,49,False
14968.0,1,147.59,2011-11-09 13:58:00,2011-11-09 13:58:00,29,1,1,2,211,At Risk,29,False
14970.0,4,1592.06,2011-01-27 12:23:00,2011-10-02 13:44:00,67,3,4,3,334,Regular,67,False
14971.0,3,1116.57,2011-10-27 13:33:00,2011-11-04 17:07:00,34,2,4,3,324,Regular,34,False
14972.0,1,114.77,2011-08-03 14:54:00,2011-08-03 14:54:00,127,1,1,4,411,One-Time Buyers,127,True
14973.0,3,1314.45,2011-04-28 12:22:00,2011-08-24 15:51:00,106,2,4,4,424,Regular,106,True
14974.0,1,114.39,2011-11-02 13:01:00,2011-11-02 13:01:00,36,1,1,3,311,One-Time Buyers,36,False
14975.0,1,279.94,2011-10-13 14:08:00,2011-10-13 14:08:00,56,1,2,3,312,One-Time Buyers,56,False
14976.0,7,790.86,2011-01-17 11:09:00,2011-10-13 16:37:00,56,4,3,3,343,Loyal Customers,56,False
14978.0,5,1931.42,2011-01-13 12:03:00,2011-09-28 13:07:00,71,3,4,3,334,Regular,71,False
14981.0,1,102.12,2011-04-07 13:45:00,2011-04-07 13:45:00,245,1,1,5,511,One-Time Buyers,245,True
14984.0,2,213.27,2011-06-12 11:04:00,2011-11-20 14:28:00,18,1,1,2,211,At Risk,18,False
14985.0,2,296.75,2010-12-16 19:51:00,2011-05-25 14:29:00,197,1,2,5,512,One-Time Buyers,197,True
14987.0,2,326.4,2010-12-09 12:13:00,2011-11-24 09:59:00,15,1,2,2,212,At Risk,15,False
14988.0,1,334.54,2011-05-12 12:05:00,2011-05-12 12:05:00,211,1,2,5,512,One-Time Buyers,211,True
14995.0,2,233.23000000000002,2011-03-04 13:14:00,2011-11-01 11:39:00,38,1,1,3,311,One-Time Buyers,38,False
14997.0,3,546.1999999999999,2011-06-14 16:52:00,2011-10-24 13:28:00,45,2,3,3,323,Regular,45,False
14998.0,2,429.87,2011-04-12 16:28:00,2011-06-22 17:30:00,169,1,2,4,412,One-Time Buyers,169,True
15000.0,1,490.52,2011-10-23 11:42:00,2011-10-23 11:42:00,47,1,3,3,313,One-Time Buyers,47,False
15002.0,4,1641.76,2010-12-07 13:16:00,2011-08-16 10:44:00,115,3,4,4,434,Regular,115,True
15004.0,1,1246.32,2011-07-15 14:05:00,2011-07-15 14:05:00,146,1,4,4,414,One-Time Buyers,146,True
15005.0,28,6316.57,2010-12-08 14:36:00,2011-11-24 12:25:00,15,4,5,2,245,Loyal Customers,15,False
15006.0,1,502.09,2011-10-19 15:08:00,2011-10-19 15:08:00,50,1,3,3,313,One-Time Buyers,50,False
15007.0,1,156.91,2011-07-03 16:00:00,2011-07-03 16:00:00,158,1,1,4,411,One-Time Buyers,158,True
15009.0,3,1261.78,2011-11-14 17:40:00,2011-11-27 13:35:00,11,2,4,1,124,At Risk,11,False
15010.0,1,308.94,2011-11-04 12:42:00,2011-11-04 12:42:00,35,1,2,3,312,One-Time Buyers,35,False
15012.0,2,423.04,2010-12-01 12:49:00,2011-10-17 12:22:00,53,1,2,3,312,One-Time Buyers,53,False
15014.0,2,260.17,2011-06-16 19:40:00,2011-10-27 20:07:00,42,1,2,3,312,One-Time Buyers,42,False
15016.0,1,170.04,2011-06-20 12:06:00,2011-06-20 12:06:00,172,1,1,4,411,One-Time Buyers,172,True
15017.0,1,125.58,2011-11-06 10:33:00,2011-11-06 10:33:00,33,1,1,3,311,One-Time Buyers,33,False
15018.0,3,496.21000000000004,2010-12-07 10:47:00,2011-11-01 12:47:00,38,2,3,3,323,Regular,38,False
15019.0,1,266.0,2011-03-18 12:35:00,2011-03-18 12:35:00,266,1,2,5,512,One-Time Buyers,266,True
15021.0,9,1914.82,2010-12-08 12:17:00,2011-12-01 11:53:00,8,4,4,1,144,Loyal Customers,8,False
15022.0,4,905.04,2011-10-23 15:47:00,2011-11-28 12:35:00,11,3,3,1,133,At Risk,11,False
15023.0,11,6802.76,2010-12-05 13:49:00,2011-12-06 17:23:00,2,4,5,1,145,Loyal Customers,2,False
15024.0,10,1661.33,2010-12-07 13:20:00,2011-11-30 12:06:00,9,4,4,1,144,Loyal Customers,9,False
15025.0,1,377.01,2011-11-06 15:20:00,2011-11-06 15:20:00,32,1,2,2,212,At Risk,32,False
15026.0,3,469.0,2011-03-07 13:45:00,2011-09-20 13:52:00,79,2,2,4,422,Regular,79,False
15027.0,4,1066.1499999999999,2011-04-15 14:14:00,2011-11-09 10:16:00,30,3,4,2,234,At Risk,30,False
15028.0,4,627.13,2010-12-06 12:47:00,2011-12-01 14:06:00,7,3,3,1,133,At Risk,7,False
15030.0,2,518.28,2011-03-16 15:34:00,2011-09-29 10:50:00,71,1,3,3,313,One-Time Buyers,71,False
15031.0,4,668.14,2011-03-02 14:46:00,2011-12-05 14:19:00,3,3,3,1,133,At Risk,3,False
15032.0,3,4959.1,2010-12-08 12:57:00,2011-03-28 15:03:00,255,2,5,5,525,Regular,255,True
15033.0,10,2586.67,2011-01-14 13:28:00,2011-12-05 12:40:00,4,4,5,1,145,Loyal Customers,4,False
15034.0,8,4308.61,2010-12-21 09:47:00,2011-11-24 12:11:00,15,4,5,2,245,Loyal Customers,15,False
15035.0,1,252.73000000000002,2011-09-11 11:08:00,2011-09-11 11:08:00,89,1,2,4,412,One-Time Buyers,89,False
15036.0,3,465.55,2011-06-13 12:19:00,2011-09-28 15:42:00,71,2,2,3,322,Regular,71,False
15038.0,6,705.49,2010-12-05 10:54:00,2011-10-12 11:33:00,58,3,3,3,333,Regular,58,False
15039.0,47,19914.44,2010-12-06 11:26:00,2011-11-30 11:31:00,9,4,5,1,145,Loyal Customers,9,False
15041.0,1,180.35,2011-06-22 16:16:00,2011-06-22 16:16:00,169,1,1,4,411,One-Time Buyers,169,True
15042.0,1,135.93,2011-05-24 16:25:00,2011-05-24 16:25:00,198,1,1,5,511,One-Time Buyers,198,True
15043.0,1,537.0,2011-11-08 14:26:00,2011-11-08 14:26:00,30,1,3,2,213,At Risk,30,False
15044.0,17,7700.2300000000005,2010-12-12 14:27:00,2011-11-20 13:20:00,18,4,5,2,245,Loyal Customers,18,False
15045.0,2,735.66,2011-03-27 11:44:00,2011-07-11 11:33:00,151,1,3,4,413,One-Time Buyers,151,True
15046.0,15,5213.7699999999995,2011-01-05 15:30:00,2011-11-30 15:50:00,8,4,5,1,145,Loyal Customers,8,False
15047.0,1,343.62,2011-03-15 10:49:00,2011-03-15 10:49:00,269,1,2,5,512,One-Time Buyers,269,True
15048.0,4,384.05,2010-12-06 12:15:00,2011-10-05 14:55:00,64,3,2,3,332,Regular,64,False
15049.0,1,121.17000000000002,2011-03-11 12:13:00,2011-03-11 12:13:00,273,1,1,5,511,One-Time Buyers,273,True
15050.0,3,1782.09,2011-09-29 13:22:00,2011-11-14 16:17:00,24,2,4,2,224,At Risk,24,False
15051.0,3,1391.61,2011-07-12 15:29:00,2011-11-16 15:38:00,22,2,4,2,224,At Risk,22,False
15052.0,1,215.78,2011-01-24 15:52:00,2011-01-24 15:52:00,318,1,1,5,511,One-Time Buyers,318,True
15053.0,3,697.79,2011-03-03 12:06:00,2011-12-05 12:08:00,4,2,3,1,123,At Risk,4,False
15054.0,2,302.1,2011-10-30 14:33:00,2011-11-27 15:02:00,11,1,2,1,112,At Risk,11,False
15057.0,2,1489.5,2011-01-28 09:09:00,2011-03-09 15:17:00,274,1,4,5,514,One-Time Buyers,274,True
15058.0,11,2124.9900000000002,2011-01-31 15:35:00,2011-11-14 14:57:00,24,4,5,2,245,Loyal Customers,24,False
15059.0,9,1337.72,2011-01-09 11:54:00,2011-10-30 11:35:00,40,4,4,3,344,Loyal Customers,40,False
15060.0,4,303.09,2011-11-30 14:03:00,2011-12-01 13:47:00,7,3,2,1,132,At Risk,7,False
15061.0,48,54534.14,2010-12-02 15:19:00,2011-12-06 12:06:00,3,4,5,1,145,Loyal Customers,3,False
15062.0,4,987.86,2010-12-15 15:37:00,2011-09-29 16:51:00,70,3,4,3,334,Regular,70,False
15063.0,1,370.79999999999995,2011-05-10 13:25:00,2011-05-10 13:25:00,212,1,2,5,512,One-Time Buyers,212,True
15065.0,4,3158.13,2011-02-21 12:54:00,2011-11-02 09:45:00,37,3,5,3,335,Regular,37,False
15066.0,1,893.59,2011-10-17 13:25:00,2011-10-17 13:25:00,52,1,3,3,313,One-Time Buyers,52,False
15067.0,3,1744.76,2011-03-02 12:10:00,2011-09-22 13:20:00,77,2,4,4,424,Regular,77,False
15068.0,2,553.36,2011-03-28 14:27:00,2011-10-24 14:47:00,45,1,3,3,313,One-Time Buyers,45,False
15069.0,1,1109.53,2011-06-13 14:16:00,2011-06-13 14:16:00,178,1,4,4,414,One-Time Buyers,178,True
15070.0,1,106.2,2010-12-02 11:23:00,2010-12-02 11:23:00,372,1,1,5,511,One-Time Buyers,372,True
15071.0,2,982.07,2011-03-09 10:19:00,2011-09-07 11:43:00,93,1,4,4,414,One-Time Buyers,93,True
15073.0,3,1043.41,2011-06-06 09:59:00,2011-11-30 10:44:00,9,2,4,1,124,At Risk,9,False
15074.0,1,748.87,2011-08-26 14:45:00,2011-08-26 14:45:00,104,1,3,4,413,One-Time Buyers,104,True
15075.0,1,773.03,2011-09-23 12:27:00,2011-09-23 12:27:00,77,1,3,4,413,One-Time Buyers,77,False
15076.0,1,880.85,2011-06-20 08:23:00,2011-06-20 08:23:00,172,1,3,4,413,One-Time Buyers,172,True
15078.0,32,9743.11,2010-12-06 12:38:00,2011-12-02 15:41:00,6,4,5,1,145,Loyal Customers,6,False
15079.0,4,895.61,2010-12-09 09:25:00,2011-05-11 12:45:00,212,3,3,5,533,Regular,212,True
15081.0,5,504.8,2010-12-07 16:20:00,2011-11-17 17:08:00,21,3,3,2,233,At Risk,21,False
15083.0,1,88.2,2011-03-28 12:18:00,2011-03-28 12:18:00,256,1,1,5,511,One-Time Buyers,256,True
15087.0,1,306.94,2011-03-03 10:34:00,2011-03-03 10:34:00,281,1,2,5,512,One-Time Buyers,281,True
15088.0,2,1160.07,2011-10-03 14:05:00,2011-11-18 13:14:00,20,1,4,2,214,At Risk,20,False
15089.0,6,2420.84,2011-08-03 14:14:00,2011-11-29 16:31:00,9,3,5,1,135,At Risk,9,False
15090.0,1,381.32,2011-02-04 14:03:00,2011-02-04 14:03:00,307,1,2,5,512,One-Time Buyers,307,True
15091.0,1,480.71,2011-10-03 12:47:00,2011-10-03 12:47:00,67,1,2,3,312,One-Time Buyers,67,False
15092.0,2,457.81,2011-03-01 12:24:00,2011-05-08 14:10:00,214,1,2,5,512,One-Time Buyers,214,True
15093.0,6,4597.02,2010-12-02 18:25:00,2011-11-21 13:09:00,17,3,5,2,235,At Risk,17,False
15095.0,4,1370.6,2011-05-20 14:27:00,2011-08-28 12:01:00,103,3,4,4,434,Regular,103,True
15096.0,1,219.39000000000001,2011-10-28 10:27:00,2011-10-28 10:27:00,42,1,1,3,311,One-Time Buyers,42,False
15097.0,1,248.08,2011-12-05 14:03:00,2011-12-05 14:03:00,3,1,1,1,111,At Risk,3,False
15098.0,3,39916.5,2011-06-10 15:22:00,2011-06-10 15:33:00,181,2,5,5,525,Regular,181,True
15099.0,1,410.48,2011-09-16 13:13:00,2011-09-16 13:13:00,83,1,2,4,412,One-Time Buyers,83,False
15100.0,3,876.0,2010-12-01 09:09:00,2011-01-10 10:35:00,333,2,3,5,523,Regular,333,True
15101.0,2,317.53,2010-12-15 12:54:00,2011-12-01 10:18:00,8,1,2,1,112,At Risk,8,False
15103.0,2,703.36,2011-09-14 13:54:00,2011-11-08 14:53:00,30,1,3,2,213,At Risk,30,False
15104.0,2,1027.44,2011-03-02 14:16:00,2011-05-27 12:29:00,196,1,4,5,514,One-Time Buyers,196,True
15105.0,7,2298.93,2011-07-28 10:09:00,2011-11-21 16:54:00,17,4,5,2,245,Loyal Customers,17,False
15106.0,5,1422.52,2011-03-15 12:52:00,2011-11-22 09:16:00,17,3,4,2,234,At Risk,17,False
15107.0,6,319.5,2010-12-02 13:45:00,2011-02-01 14:46:00,310,3,2,5,532,Regular,310,True
15108.0,4,1300.25,2011-04-26 10:54:00,2011-07-21 10:24:00,141,3,4,4,434,Regular,141,True
15109.0,1,484.95,2011-04-08 09:58:00,2011-04-08 09:58:00,245,1,2,5,512,One-Time Buyers,245,True
15110.0,4,996.1,2011-01-25 11:41:00,2011-11-16 11:16:00,23,3,4,2,234,At Risk,23,False
15111.0,3,1567.48,2010-12-02 11:45:00,2011-11-10 16:58:00,28,2,4,2,224,At Risk,28,False
15113.0,3,3609.33,2011-10-16 15:27:00,2011-11-30 08:23:00,9,2,5,1,125,At Risk,9,False
15114.0,10,2760.56,2011-02-11 08:45:00,2011-11-09 15:05:00,29,4,5,2,245,Loyal Customers,29,False
15115.0,1,340.11,2011-11-21 14:59:00,2011-11-21 14:59:00,17,1,2,2,212,At Risk,17,False
15116.0,4,1352.75,2011-05-19 08:50:00,2011-11-22 12:25:00,17,3,4,2,234,At Risk,17,False
15117.0,5,1551.78,2011-05-08 12:38:00,2011-11-25 08:12:00,14,3,4,2,234,At Risk,14,False
15118.0,1,244.8,2011-07-28 14:54:00,2011-07-28 14:54:00,133,1,1,4,411,One-Time Buyers,133,True
15119.0,1,266.4,2011-04-08 09:08:00,2011-04-08 09:08:00,245,1,2,5,512,One-Time Buyers,245,True
15120.0,1,358.82,2011-07-29 09:48:00,2011-07-29 09:48:00,133,1,2,4,412,One-Time Buyers,133,True
15121.0,2,457.72,2011-02-24 12:41:00,2011-10-20 14:51:00,49,1,2,3,312,One-Time Buyers,49,False
15122.0,3,1633.78,2011-02-15 09:59:00,2011-08-17 16:48:00,113,2,4,4,424,Regular,113,True
15123.0,2,2199.31,2011-05-17 14:57:00,2011-12-02 13:12:00,6,1,5,1,115,At Risk,6,False
15124.0,2,184.19,2011-06-01 09:06:00,2011-11-17 10:09:00,22,1,1,2,211,At Risk,22,False
15125.0,15,11528.48,2011-03-14 09:59:00,2011-11-14 13:57:00,24,4,5,2,245,Loyal Customers,24,False
15127.0,1,406.53,2011-10-05 10:30:00,2011-10-05 10:30:00,65,1,2,3,312,One-Time Buyers,65,False
15128.0,4,1471.0,2011-05-04 12:32:00,2011-10-10 13:54:00,59,3,4,3,334,Regular,59,False
15129.0,11,3447.4,2011-02-21 09:09:00,2011-10-20 14:40:00,49,4,5,3,345,Loyal Customers,49,False
15130.0,1,330.11,2011-06-23 10:15:00,2011-06-23 10:15:00,169,1,2,4,412,One-Time Buyers,169,True
15132.0,5,977.9300000000001,2011-03-22 12:02:00,2011-11-21 17:10:00,17,3,4,2,234,At Risk,17,False
15133.0,3,982.42,2011-02-11 10:38:00,2011-08-04 10:44:00,127,2,4,4,424,Regular,127,True
15134.0,8,1387.99,2011-04-13 11:05:00,2011-11-25 08:55:00,14,4,4,2,244,Loyal Customers,14,False
15135.0,1,139.05,2011-04-14 19:16:00,2011-04-14 19:16:00,238,1,1,5,511,One-Time Buyers,238,True
15136.0,4,1286.7,2011-09-04 16:05:00,2011-12-07 12:26:00,2,3,4,1,134,At Risk,2,False
15139.0,2,178.96,2011-01-07 12:44:00,2011-04-14 11:39:00,239,1,1,5,511,One-Time Buyers,239,True
15140.0,7,2354.25,2011-03-20 14:37:00,2011-10-18 14:07:00,51,4,5,3,345,Loyal Customers,51,False
15142.0,1,498.74,2011-10-24 12:51:00,2011-10-24 12:51:00,45,1,3,3,313,One-Time Buyers,45,False
15143.0,1,259.45,2011-04-28 12:03:00,2011-04-28 12:03:00,225,1,2,5,512,One-Time Buyers,225,True
15144.0,17,6580.44,2011-01-31 13:17:00,2011-12-01 15:12:00,7,4,5,1,145,Loyal Customers,7,False
15145.0,4,1194.73,2011-04-05 15:20:00,2011-12-05 17:21:00,3,3,4,1,134,At Risk,3,False
15146.0,2,1327.16,2011-02-21 13:07:00,2011-06-28 12:09:00,164,1,4,4,414,One-Time Buyers,164,True
15147.0,1,623.5,2011-04-13 15:57:00,2011-04-13 15:57:00,239,1,3,5,513,One-Time Buyers,239,True
15148.0,1,301.29,2011-11-29 08:21:00,2011-11-29 08:21:00,10,1,2,1,112,At Risk,10,False
15149.0,1,520.8000000000001,2011-07-29 10:58:00,2011-07-29 10:58:00,133,1,3,4,413,One-Time Buyers,133,True
15150.0,10,5314.47,2011-03-15 14:21:00,2011-11-22 12:52:00,16,4,5,2,245,Loyal Customers,16,False
15152.0,13,4745.69,2011-06-05 15:36:00,2011-11-30 12:32:00,9,4,5,1,145,Loyal Customers,9,False
15153.0,1,329.25,2011-11-08 17:09:00,2011-11-08 17:09:00,30,1,2,2,212,At Risk,30,False
15154.0,1,296.42,2011-09-25 16:05:00,2011-09-25 16:05:00,74,1,2,4,412,One-Time Buyers,74,False
15156.0,3,961.49,2011-11-06 12:41:00,2011-12-08 18:22:00,0,2,4,1,124,At Risk,0,False
15157.0,3,1936.07,2010-12-16 13:44:00,2011-12-06 11:28:00,3,2,4,1,124,At Risk,3,False
15158.0,1,401.40000000000003,2011-10-25 13:53:00,2011-10-25 13:53:00,44,1,2,3,312,One-Time Buyers,44,False
15159.0,30,18641.010000000002,2010-12-13 15:44:00,2011-12-08 12:05:00,1,4,5,1,145,Loyal Customers,1,False
15160.0,1,158.16,2010-12-17 14:15:00,2010-12-17 14:15:00,356,1,1,5,511,One-Time Buyers,356,True
15163.0,2,304.47,2011-05-31 15:22:00,2011-11-21 13:10:00,17,1,2,2,212,At Risk,17,False
15164.0,3,843.05,2011-01-04 14:21:00,2011-10-02 12:05:00,68,2,3,3,323,Regular,68,False
15165.0,1,487.75,2010-12-01 14:03:00,2010-12-01 14:03:00,372,1,2,5,512,One-Time Buyers,372,True
15167.0,1,163.0,2011-01-23 12:41:00,2011-01-23 12:41:00,320,1,1,5,511,One-Time Buyers,320,True
15168.0,1,106.56,2011-11-14 11:26:00,2011-11-14 11:26:00,25,1,1,2,211,At Risk,25,False
15171.0,1,1289.5,2011-01-12 15:36:00,2011-01-12 15:36:00,330,1,4,5,514,One-Time Buyers,330,True
15172.0,5,1624.05,2011-04-17 11:56:00,2011-12-01 11:51:00,8,3,4,1,134,At Risk,8,False
15174.0,1,135.75,2011-01-21 09:06:00,2011-01-21 09:06:00,322,1,1,5,511,One-Time Buyers,322,True
15175.0,1,224.14,2011-09-29 11:31:00,2011-09-29 11:31:00,71,1,1,3,311,One-Time Buyers,71,False
15178.0,1,40.5,2011-03-24 15:12:00,2011-03-24 15:12:00,259,1,1,5,511,One-Time Buyers,259,True
15179.0,5,2206.95,2011-01-24 13:48:00,2011-11-21 12:53:00,17,3,5,2,235,At Risk,17,False
15180.0,1,87.5,2010-12-07 14:57:00,2010-12-07 14:57:00,366,1,1,5,511,One-Time Buyers,366,True
15181.0,3,689.4799999999999,2011-03-15 12:03:00,2011-10-04 13:58:00,65,2,3,3,323,Regular,65,False
15182.0,2,622.85,2011-03-16 12:42:00,2011-07-08 13:37:00,153,1,3,4,413,One-Time Buyers,153,True
15184.0,2,406.76,2011-06-02 12:06:00,2011-11-10 13:41:00,28,1,2,2,212,At Risk,28,False
15185.0,1,310.62,2011-09-30 14:06:00,2011-09-30 14:06:00,69,1,2,3,312,One-Time Buyers,69,False
15186.0,2,411.41,2011-06-24 14:54:00,2011-11-25 14:58:00,13,1,2,2,212,At Risk,13,False
15187.0,16,4777.18,2011-05-11 13:49:00,2011-12-08 11:56:00,1,4,5,1,145,Loyal Customers,1,False
15189.0,41,16225.39,2011-01-11 12:29:00,2011-12-08 13:22:00,0,4,5,1,145,Loyal Customers,0,False
15192.0,3,1044.32,2010-12-09 14:56:00,2011-08-12 11:41:00,119,2,4,4,424,Regular,119,True
15193.0,1,499.32,2011-10-10 08:23:00,2011-10-10 08:23:00,60,1,3,3,313,One-Time Buyers,60,False
15194.0,15,7616.53,2010-12-06 15:00:00,2011-12-06 15:10:00,2,4,5,1,145,Loyal Customers,2,False
15195.0,1,3861.0,2011-12-07 12:20:00,2011-12-07 12:20:00,2,1,5,1,115,At Risk,2,False
15197.0,3,1079.6100000000001,2010-12-16 18:01:00,2011-11-29 10:00:00,10,2,4,1,124,At Risk,10,False
15198.0,2,193.64,2011-08-07 15:16:00,2011-09-08 14:42:00,91,1,1,4,411,One-Time Buyers,91,True
15199.0,4,1268.7,2011-02-04 14:04:00,2011-10-11 15:12:00,58,3,4,3,334,Regular,58,False
15201.0,5,1236.54,2011-04-06 14:02:00,2011-09-13 14:53:00,86,3,4,4,434,Regular,86,False
15203.0,6,1827.8,2011-02-01 12:29:00,2011-11-14 08:16:00,25,3,4,2,234,At Risk,25,False
15204.0,1,316.58,2010-12-17 13:49:00,2010-12-17 13:49:00,356,1,2,5,512,One-Time Buyers,356,True
15205.0,2,653.24,2011-08-04 16:07:00,2011-09-15 19:36:00,84,1,3,4,413,One-Time Buyers,84,False
15206.0,4,420.29999999999995,2011-03-09 08:59:00,2011-11-29 13:41:00,9,3,2,1,132,At Risk,9,False
15208.0,5,870.12,2010-12-21 13:03:00,2011-12-08 17:24:00,0,3,3,1,133,At Risk,0,False
15210.0,1,331.18,2011-04-28 16:11:00,2011-04-28 16:11:00,224,1,2,5,512,One-Time Buyers,224,True
15211.0,2,894.4100000000001,2010-12-09 16:08:00,2011-10-10 13:31:00,59,1,3,3,313,One-Time Buyers,59,False
15212.0,1,101.8,2011-04-12 13:45:00,2011-04-12 13:45:00,240,1,1,5,511,One-Time Buyers,240,True
15213.0,2,328.35,2011-01-14 11:05:00,2011-01-25 12:21:00,318,1,2,5,512,One-Time Buyers,318,True
15214.0,8,1661.44,2011-04-11 09:46:00,2011-12-08 12:07:00,1,4,4,1,144,Loyal Customers,1,False
15215.0,3,734.94,2011-09-04 12:24:00,2011-10-24 11:41:00,46,2,3,3,323,Regular,46,False
15216.0,1,96.6,2011-09-13 11:41:00,2011-09-13 11:41:00,87,1,1,4,411,One-Time Buyers,87,False
15218.0,11,5756.89,2011-01-25 11:20:00,2011-11-29 11:48:00,10,4,5,1,145,Loyal Customers,10,False
15219.0,1,305.75,2011-06-16 16:57:00,2011-06-16 16:57:00,175,1,2,4,412,One-Time Buyers,175,True
15220.0,6,1778.96,2011-03-04 10:24:00,2011-10-19 12:39:00,51,3,4,3,334,Regular,51,False
15221.0,1,403.25,2010-12-08 13:08:00,2010-12-08 13:08:00,365,1,2,5,512,One-Time Buyers,365,True
15222.0,1,585.0,2011-01-25 08:03:00,2011-01-25 08:03:00,318,1,3,5,513,One-Time Buyers,318,True
15223.0,2,755.75,2011-04-04 12:17:00,2011-04-28 11:31:00,225,1,3,5,513,One-Time Buyers,225,True
15224.0,2,322.08,2010-12-12 12:34:00,2010-12-16 15:02:00,357,1,2,5,512,One-Time Buyers,357,True
15225.0,1,409.40000000000003,2011-04-19 14:51:00,2011-04-19 14:51:00,233,1,2,5,512,One-Time Buyers,233,True
15226.0,1,154.41,2011-02-02 11:41:00,2011-02-02 11:41:00,310,1,1,5,511,One-Time Buyers,310,True
15227.0,5,1219.4,2011-01-26 15:31:00,2011-11-03 11:59:00,36,3,4,3,334,Regular,36,False
15228.0,4,3386.71,2011-02-18 09:04:00,2011-10-04 13:56:00,65,3,5,3,335,Regular,65,False
15230.0,2,429.6,2011-04-13 11:04:00,2011-04-14 14:39:00,238,1,2,5,512,One-Time Buyers,238,True
15232.0,2,612.06,2011-07-22 12:21:00,2011-08-18 16:27:00,112,1,3,4,413,One-Time Buyers,112,True
15234.0,1,197.0,2011-03-08 08:53:00,2011-03-08 08:53:00,276,1,1,5,511,One-Time Buyers,276,True
